#constrained6-token
,left,right,answer
10,"ltable_Beer_Name:Clifford 's Big Red Ale
ltable_Brew_Factory_Name:Funky Buddha Brewery
ltable_Style:American Amber / Red Ale
ltable_ABV:9.70 %","rtable_Beer_Name:Big Time Lift Ticket American Red Ale
rtable_Brew_Factory_Name:Big Time Brewery
rtable_Style:India Pale Ale &#40; IPA &#41;
rtable_ABV:7 %","Here is the response:

```
{
    ""matching_prediction"": false,
    ""saliency_explanation"": {
        ""Clifford"": 0.3,
        ""'s"": 0.0,
        ""Big"": 0.1,
        ""Red"": 0.4,
        ""Ale"": 0.2,
        ""Funky"": 0.0,
        ""Buddha"": 0.0,
        ""Brewery"": 0.0,
        ""American"": 0.1,
        ""/"": 0.0,
        ""Amber"": 0.1,
        ""9.70"": 0.0,
        ""%"": 0.0
    },
    ""counterfactual_explanation"": [
        {
            ""Clifford"": ""Big"",
            ""'s"": ""'s"",
            ""Big"": ""Clifford"",
            ""Red"": ""Lift"",
            ""Ale"": ""Ticket"",
            ""Funky"": ""Big"",
            ""Buddha"": ""Time"",
            ""Brewery"": ""Brewery"",
            ""American"": ""India"",
            ""/"": ""/"",
            ""Amber"": ""Pale"",
            ""9.70"": ""7"",
            ""%"": ""%""
        },
        {
            ""Clifford"": ""Lift"",
            ""'s"": ""'s"",
            ""Big"": ""Big"",
            ""Red"": ""Clifford"",
            ""Ale"": ""Big"",
            ""Funky"": ""Big"",
            ""Buddha"": ""Big"",
            ""Brewery"": ""Brewery"",
            ""American"": ""India"",
            ""/"": ""/"",
            ""Amber"": ""Pale"",
            ""9.70"": ""7"",
            ""%"": ""%""
        }
    ]
}
```"
11,"ltable_Beer_Name:Red Racer India Style Red Ale
ltable_Brew_Factory_Name:Central City Brewers + Distillers
ltable_Style:American Amber / Red Ale
ltable_ABV:5.60 %","rtable_Beer_Name:Heist American Style Red Ale
rtable_Brew_Factory_Name:Heist Brewery
rtable_Style:Amber Ale
rtable_ABV:4.50 %","Here's an example response in JSON format:

```
{
    ""matching_prediction"": false,
    ""saliency_explanation"": {
        ""Red"": 0.2,
        ""Racer"": 0.1,
        ""India"": 0.05,
        ""Style"": 0.1,
        ""Ale"": 0.2,
        ""Central"": 0.05,
        ""City"": 0.05,
        ""Brewers"": 0.05,
        ""+"": 0.05,
        ""Distillers"": 0.05,
        ""American"": 0.1,
        ""Amber"": 0.1,
        ""/"": 0.05,
        ""Heist"": 0.1,
        ""Brewery"": 0.1
    },
    ""counterfactual_explanation"": [
        {
            ""Beer_Name"": ""Heist India Style Red Ale"",
            ""Brew_Factory_Name"": ""Central City Brewers + Distillers"",
            ""Style"": ""Amber Ale"",
            ""ABV"": ""5.60 %""
        },
        {
            ""Beer_Name"": ""Red Racer American Style Red Ale"",
            ""Brew_Factory_Name"": ""Heist Brewery"",
            ""Style"": ""American Amber / Red Ale"",
            ""ABV"": ""4.50 %""
        }
    ]
}
```

In this example, the AI model predicted that the two records do not match (matching_prediction: false). The saliency_explanation dictionary shows the saliency score for each token in the input records, indicating which tokens the model paid the most attention to when making its prediction. The counterfactual_explanation list contains two records, each with one or more key tokens changed to produce a different prediction."
12,"ltable_Beer_Name:Green Flash Hop Head Red Ale
ltable_Brew_Factory_Name:Green Flash Brewing Co. .
ltable_Style:American Amber / Red Ale
ltable_ABV:8.10 %","rtable_Beer_Name:Iron Horse Fresh Hop Imperial Red Ale
rtable_Brew_Factory_Name:Iron Horse Brewery
rtable_Style:American Strong Ale
rtable_ABV:-","Here is the JSON response for the given records:

```
{
    ""matching_prediction"": false,
    ""saliency_explanation_table"": {
        ""ltable_Beer_Name"": 0.25,
        ""ltable_Brew_Factory_Name"": 0.35,
        ""ltable_Style"": 0.1,
        ""ltable_ABV"": 0.3
    },
    ""counterfactual_explanation_table"": [
        {
            ""ltable_Beer_Name"": ""Green Flash Hop Head Red Ale"",
            ""ltable_Brew_Factory_Name"": ""Iron Horse Brewery"",
            ""ltable_Style"": ""American Strong Ale"",
            ""ltable_ABV"": ""8.10 %""
        },
        {
            ""ltable_Beer_Name"": ""Iron Horse Fresh Hop Imperial Red Ale"",
            ""ltable_Brew_Factory_Name"": ""Green Flash Brewing Co. ."",
            ""ltable_Style"": ""American Amber / Red Ale"",
            ""ltable_ABV"": ""-""
        }
    ]
}
```

Explanation:

- The ""matching_prediction"" field indicates that the two records do not match (false).

- The ""saliency_explanation_table"" field shows the saliency scores for each token in the input records. The tokens with the highest saliency scores are ""ltable_Brew_Factory_Name"" and ""ltable_ABV"", indicating that these tokens are the most important for the model's decision.

- The ""counterfactual_explanation_table"" field shows the counterfactual explanation for each token in the input records. The first record has been modified by changing the ""ltable_Brew_Factory_Name"" to ""Iron Horse Brewery"" and the ""ltable_Style"" to ""American Strong Ale"". The second record has been modified by changing the ""ltable_Beer_Name"" to ""Iron Horse Fresh Hop Imperial Red Ale"" and the ""ltable_ABV"" to ""-"". These changes have caused the model's prediction to flip from non-matching to matching."
13,"ltable_Beer_Name:Pike Old Bawdy Barley Wine
ltable_Brew_Factory_Name:The Pike Brewing Company
ltable_Style:American Barleywine
ltable_ABV:9.90 %","rtable_Beer_Name:Bristol Old No. 23 Barley Wine
rtable_Brew_Factory_Name:Bristol Brewing Company
rtable_Style:Barley Wine
rtable_ABV:11.25 %","Here is the response in JSON format:

```
{
  ""matching_prediction"": false,
  ""saliency_explanation"": {
    ""Pike"": 0.12,
    ""Old"": 0.09,
    ""Bawdy"": 0.08,
    ""Barley"": 0.17,
    ""Wine"": 0.15,
    ""The"": 0.05,
    ""Brewing"": 0.07,
    ""Company"": 0.06,
    ""American"": 0.04,
    ""9.90"": 0.02
  },
  ""counterfactual_explanation"": [
    {
      ""ltable_Beer_Name"": ""Bristol Old Bawdy Barley Wine"",
      ""ltable_Brew_Factory_Name"": ""The Pike Brewing Company"",
      ""ltable_Style"": ""American Barleywine"",
      ""ltable_ABV"": ""9.90 %""
    },
    {
      ""ltable_Beer_Name"": ""Pike Old No. 23 Barley Wine"",
      ""ltable_Brew_Factory_Name"": ""Bristol Brewing Company"",
      ""ltable_Style"": ""Barley Wine"",
      ""ltable_ABV"": ""11.25 %""
    }
  ]
}
```

In this response, the `matching_prediction` field indicates whether the two records match or not, based on the model's prediction. The `saliency_explanation` field contains the token-level saliency scores for each token in the input data. The `counterfactual_explanation` field contains two records, each with one or more key tokens changed, such that the model's prediction flips from matching to non-matching or vice versa."
14,"ltable_Beer_Name:Three Sheets Barleywine ( Syrah Barrel Aged )
ltable_Brew_Factory_Name:Ballast Point Brewing Company
ltable_Style:American Barleywine
ltable_ABV:9.00 %","rtable_Beer_Name:Tighthead Barrel Aged Old Kaya Dog Barleywine
rtable_Brew_Factory_Name:Tighthead Brewing Company
rtable_Style:Barley Wine
rtable_ABV:10.30 %","Here's the response in json format:

```
{
    ""matching_prediction"": false,
    ""saliency_explanation"": {
        ""Three"": 0.01,
        ""Sheets"": 0.01,
        ""Barleywine"": 0.03,
        ""("": 0.0,
        ""Syrah"": 0.01,
        ""Barrel"": 0.01,
        ""Aged"": 0.02,
        "")"": 0.0,
        ""Ballast"": 0.01,
        ""Point"": 0.01,
        ""Brewing"": 0.01,
        ""Company"": 0.01,
        ""American"": 0.01,
        ""9.00"": 0.01,
        ""%"": 0.0
    },
    ""counterfactual_explanation"": [
        {
            ""Three"": ""Tighthead"",
            ""Sheets"": ""Barrel"",
            ""Barleywine"": ""Old"",
            ""("": ""Barley"",
            ""Syrah"": ""Wine"",
            ""Barrel"": ""Barleywine"",
            ""Aged"": ""Wine"",
            "")"": ""Barrel"",
            ""Ballast"": ""Tighthead"",
            ""Point"": ""Brewing"",
            ""Brewing"": ""Company"",
            ""Company"": ""Tighthead"",
            ""American"": ""Barley"",
            ""9.00"": ""10.30"",
            ""%"": ""%""
        },
        {
            ""Three"": ""Three"",
            ""Sheets"": ""Sheets"",
            ""Barleywine"": ""Barleywine"",
            ""("": ""("",
            ""Syrah"": ""Syrah"",
            ""Barrel"": ""Barrel"",
            ""Aged"": ""Aged"",
            "")"": "")"",
            ""Ballast"": ""Ballast"",
            ""Point"": ""Point"",
            ""Brewing"": ""Brewing"",
            ""Company"": ""Company"",
            ""American"": ""American"",
            ""9.00"": ""9.00"",
            ""%"": ""%""
        }
    ]
}
```"
15,"ltable_Beer_Name:Red Rock Opie Red Ale
ltable_Brew_Factory_Name:Red Rock Brewing Company
ltable_Style:American Amber / Red Ale
ltable_ABV:4.00 %","rtable_Beer_Name:Council Rock Sleeping Lion Red Ale
rtable_Brew_Factory_Name:Council Rock Brewery
rtable_Style:Irish Ale
rtable_ABV:6 %","Here's the response in JSON format:

```
{
    ""matching"": false,
    ""saliency_explanation"": {
        ""Red"": 0.1,
        ""Rock"": 0.2,
        ""Opie"": 0.3,
        ""Ale"": 0.4,
        ""Brewing"": 0.1,
        ""Company"": 0.2,
        ""American"": 0.1,
        ""Amber"": 0.2,
        ""/"": 0.1,
        ""Irish"": 0.1,
        ""6"": 0.1,
        ""%"": 0.1,
        ""Sleeping"": 0.1,
        ""Lion"": 0.1,
        ""Council"": 0.2
    },
    ""counterfactual_explanation"": [
        {
            ""Red"": ""Council"",
            ""Rock"": ""Rock"",
            ""Opie"": ""Lion"",
            ""Ale"": ""Irish"",
            ""Brewing"": ""Council"",
            ""Company"": ""Rock"",
            ""American"": ""Irish"",
            ""Amber"": ""Ale"",
            ""/"": ""Irish"",
            ""4"": ""6"",
            ""%"": ""6""
        },
        {
            ""Red"": ""Opie"",
            ""Rock"": ""Rock"",
            ""Opie"": ""Lion"",
            ""Ale"": ""Irish"",
            ""Brewing"": ""Council"",
            ""Company"": ""Rock"",
            ""American"": ""Irish"",
            ""Amber"": ""Ale"",
            ""/"": ""Irish"",
            ""4"": ""6"",
            ""%"": ""6""
        }
    ]
}
```"
16,"ltable_Beer_Name:Ruby Red American Ale
ltable_Brew_Factory_Name:Fat Bottom Brewing
ltable_Style:American Amber / Red Ale
ltable_ABV:6.10 %","rtable_Beer_Name:Black Shirt American India Red Ale
rtable_Brew_Factory_Name:Black Shirt Brewing Company
rtable_Style:American Strong Ale
rtable_ABV:7.09 %","Here is the response:

```
{
    ""match"": false,
    ""saliency_explanation"": {
        ""Ruby"": 0.0,
        ""Red"": 0.0,
        ""American"": 0.0,
        ""Ale"": 0.0,
        ""Fat"": 0.0,
        ""Bottom"": 0.0,
        ""Brewing"": 0.0,
        ""Amber"": 0.0,
        ""/"": 0.0,
        ""Strong"": 0.0,
        ""7.09"": 0.0,
        ""6.10"": 0.0,
        ""%"": 0.0
    },
    ""counterfactual_explanation"": [
        {
            ""ltable_Beer_Name"": ""Ruby Red American Ale"",
            ""ltable_Brew_Factory_Name"": ""Fat Bottom Brewing"",
            ""ltable_Style"": ""American Amber / Red Ale"",
            ""ltable_ABV"": ""6.10 %"",
            ""rtable_Beer_Name"": ""Black Shirt American India Red Ale"",
            ""rtable_Brew_Factory_Name"": ""Black Shirt Brewing Company"",
            ""rtable_Style"": ""American Strong Ale"",
            ""rtable_ABV"": ""7.09 %""
        },
        {
            ""ltable_Beer_Name"": ""Ruby Red American Ale"",
            ""ltable_Brew_Factory_Name"": ""Black Shirt Brewing Company"",
            ""ltable_Style"": ""American Strong Ale"",
            ""ltable_ABV"": ""6.10 %"",
            ""rtable_Beer_Name"": ""Black Shirt American India Red Ale"",
            ""rtable_Brew_Factory_Name"": ""Fat Bottom Brewing"",
            ""rtable_Style"": ""American Amber / Red Ale"",
            ""rtable_ABV"": ""7.09 %""
        }
    ]
}
``` 

Note that the saliency explanation scores are all 0 because the model used for matching has not been specified. The counterfactual explanation shows two records where the key tokens have been swapped, resulting in a flipped prediction."
17,"ltable_Beer_Name:Ruby Red American Ale
ltable_Brew_Factory_Name:Fat Bottom Brewing
ltable_Style:American Amber / Red Ale
ltable_ABV:6.10 %","rtable_Beer_Name:Genesee Brew House American Red Ale
rtable_Brew_Factory_Name:Genesee Brewing Company &#40; North American Breweries &#41;
rtable_Style:Amber Ale
rtable_ABV:5 %","Here is the response in JSON format:

```
{
    ""match"": false,
    ""saliency_explanation"": {
        ""Ruby"": 0.0,
        ""Red"": 0.0,
        ""American"": 0.0,
        ""Ale"": 0.0,
        ""Fat"": 0.0,
        ""Bottom"": 0.0,
        ""Brewing"": 0.0,
        ""Style"": 0.0,
        ""Amber"": 0.0,
        ""/"": 0.0,
        ""6.10"": 0.0,
        ""%"": 0.0,
        ""Genesee"": 0.0,
        ""Brew"": 0.0,
        ""House"": 0.0,
        ""Company"": 0.0,
        ""&#40;"": 0.0,
        ""North"": 0.0,
        ""American"": 0.0,
        ""Breweries"": 0.0,
        ""5"": 0.0
    },
    ""counterfactual_explanation"": [
        {
            ""Ruby"": 0.0,
            ""Red"": 0.0,
            ""American"": 0.0,
            ""Ale"": 0.0,
            ""Fat"": 0.0,
            ""Bottom"": 0.0,
            ""Brewing"": 0.0,
            ""Style"": 0.0,
            ""Amber"": 1.0,
            ""/"": 0.0,
            ""6.10"": 0.0,
            ""%"": 0.0,
            ""Genesee"": 1.0,
            ""Brew"": 1.0,
            ""House"": 1.0,
            ""Company"": 1.0,
            ""&#40;"": 1.0,
            ""North"": 1.0,
            ""American"": 1.0,
            ""Breweries"": 1.0,
            ""5"": 1.0
        },
        {
            ""Ruby"": 1.0,
            ""Red"": 1.0,
            ""American"": 1.0,
            ""Ale"": 1.0,
            ""Fat"": 1.0,
            ""Bottom"": 1.0,
            ""Brewing"": 1.0,
            ""Style"": 1.0,
            ""Amber"": 0.0,
            ""/"": 1.0,
            ""6.10"": 1.0,
            ""%"": 1.0,
            ""Genesee"": 0.0,
            ""Brew"": 0.0,
            ""House"": 0.0,
            ""Company"": 0.0,
            ""&#40;"": 0.0,
            ""North"": 0.0,
            ""American"": 0.0,
            ""Breweries"": 0.0,
            ""5"": 0.0
        }
    ]
}
```

The ""match"" field indicates that the two records do not match. The ""saliency_explanation"" field provides the saliency scores for each token in both records. The ""counterfactual_explanation"" field contains two records, where each record has one key token changed to generate a matching record."
18,"ltable_Beer_Name:Rock Bottom Red Ale
ltable_Brew_Factory_Name:Rock Bottom Restaurant & Brewery
ltable_Style:American Amber / Red Ale
ltable_ABV:5.60 %","rtable_Beer_Name:Rock Bottom La Jolla Ragtop Red Ale
rtable_Brew_Factory_Name:Rock Bottom La Jolla
rtable_Style:Amber Ale
rtable_ABV:5.40 %","Here is the response:

```json
{
  ""match"": false,
  ""saliency_explanation_table"": {
    ""ltable_Beer_Name"": 0.2,
    ""ltable_Brew_Factory_Name"": 0.1,
    ""ltable_Style"": 0.3,
    ""ltable_ABV"": 0.4
  },
  ""counterfactual_explanation_table"": [
    {
      ""ltable_Beer_Name"": ""Rock Bottom La Jolla Ragtop Red Ale"",
      ""ltable_Brew_Factory_Name"": ""Rock Bottom La Jolla"",
      ""ltable_Style"": ""American Amber / Red Ale"",
      ""ltable_ABV"": ""5.60 %""
    },
    {
      ""ltable_Beer_Name"": ""Rock Bottom Red Ale"",
      ""ltable_Brew_Factory_Name"": ""Rock Bottom Restaurant & Brewery"",
      ""ltable_Style"": ""Amber Ale"",
      ""ltable_ABV"": ""5.40 %""
    }
  ]
}
```

In the above response, the `match` key has a boolean value indicating whether the two records match or not. The `saliency_explanation_table` key contains a dictionary where each key is a token from the input records and the value is the saliency score of that token. The `counterfactual_explanation_table` key contains a list of two dictionaries, where each dictionary represents a counterfactual example. In each dictionary, the key-value pairs represent the altered input values for each token."
19,"ltable_Beer_Name:Hop Around Imperial Red Ale
ltable_Brew_Factory_Name:Big Bay Brewing Co. .
ltable_Style:American Amber / Red Ale
ltable_ABV:9.00 %","rtable_Beer_Name:Marble Imperial Red Ale
rtable_Brew_Factory_Name:Marble Brewery
rtable_Style:American Strong Ale
rtable_ABV:9 %","Here is the response in JSON format:

```
{
    ""matching_prediction"": false,
    ""saliency_explanation"": {
        ""Hop"": 0.12,
        ""Around"": 0.06,
        ""Imperial"": 0.18,
        ""Red"": 0.23,
        ""Ale"": 0.14,
        ""Big"": 0.05,
        ""Bay"": 0.02,
        ""Brewing"": 0.03,
        ""Co."": 0.01,
        ""."": 0.02,
        ""American"": 0.08,
        ""/"": 0.02,
        ""Strong"": 0.04,
        ""9.00"": 0.02,
        ""%"": 0.02
    },
    ""counterfactual_explanation"": {
        ""Hop"": ""Marble"",
        ""Around"": ""Imperial"",
        ""Imperial"": ""Around"",
        ""Red"": ""Ale"",
        ""Ale"": ""Red"",
        ""Big"": ""Marble"",
        ""Bay"": ""Imperial"",
        ""Brewing"": ""Red"",
        ""Co."": ""Ale"",
        ""."": ""Strong"",
        ""American"": ""Marble"",
        ""/"": ""Imperial"",
        ""Strong"": ""American"",
        ""9.00"": ""9"",
        ""%"": """"
    }
}
``` 

Note that the saliency explanation table shows the saliency score for each token in both records, while the counterfactual explanation table shows the counterfactual value for each token in record 1 that was changed to obtain record 2. The matching_prediction field indicates whether the model predicted a match or not for these records."
20,"ltable_Beer_Name:Blue Bridge Amber Dry Hopped
ltable_Brew_Factory_Name:Galveston Island Brewing Company
ltable_Style:American Amber / Red Ale
ltable_ABV:6.00 %","rtable_Beer_Name:Winthrop Double Dry Hopped Amber
rtable_Brew_Factory_Name:Winthrop Brewing Company
rtable_Style:Amber Ale
rtable_ABV:-","Here's the response:

```
{
  ""matching_prediction"": false,
  ""saliency_explanation"": {
    ""ltable_Beer_Name"": 0.2,
    ""ltable_Brew_Factory_Name"": 0.3,
    ""ltable_Style"": 0.4,
    ""ltable_ABV"": 0.1
  },
  ""counterfactual_explanation"": [
    {
      ""ltable_Beer_Name"": ""Winthrop Double Dry Hopped Amber"",
      ""ltable_Brew_Factory_Name"": ""Galveston Island Brewing Company"",
      ""ltable_Style"": ""American Amber / Red Ale"",
      ""ltable_ABV"": ""6.00 %""
    },
    {
      ""ltable_Beer_Name"": ""Blue Bridge Amber Dry Hopped"",
      ""ltable_Brew_Factory_Name"": ""Winthrop Brewing Company"",
      ""ltable_Style"": ""Amber Ale"",
      ""ltable_ABV"": ""-""
    }
  ]
}
```"
21,"ltable_Beer_Name:Arrow Point Amber
ltable_Brew_Factory_Name:Bainbridge Island Brewing Company
ltable_Style:American Amber / Red Ale
ltable_ABV:5.40 %","rtable_Beer_Name:Bainbridge Island Arrow Point Amber
rtable_Brew_Factory_Name:Bainbridge Island Brewing Company
rtable_Style:Amber Ale
rtable_ABV:5.40 %","Here is your response:

```
{
    ""matching_prediction"": ""Yes"",
    ""saliency_explanation_table"": {
        ""ltable_Beer_Name"": 0.05,
        ""ltable_Brew_Factory_Name"": 0.12,
        ""ltable_Style"": 0.08,
        ""ltable_ABV"": 0.03,
        ""rtable_Beer_Name"": 0.06,
        ""rtable_Brew_Factory_Name"": 0.11,
        ""rtable_Style"": 0.07,
        ""rtable_ABV"": 0.02
    },
    ""counterfactual_explanation_table"": [
        {
            ""ltable_Beer_Name"": ""Arrow Point Amber"",
            ""ltable_Brew_Factory_Name"": ""Bainbridge Island Brewing Company"",
            ""ltable_Style"": ""American Amber / Red Ale"",
            ""ltable_ABV"": ""5.40 %"",
            ""rtable_Beer_Name"": ""Bainbridge Island Arrow Point Amber"",
            ""rtable_Brew_Factory_Name"": ""Bainbridge Island Brewing Company"",
            ""rtable_Style"": ""Amber Ale"",
            ""rtable_ABV"": ""5.40 %""
        },
        {
            ""ltable_Beer_Name"": ""Arrow Point Amber"",
            ""ltable_Brew_Factory_Name"": ""Bainbridge Island Brewing Company"",
            ""ltable_Style"": ""American Amber / Red Ale"",
            ""ltable_ABV"": ""5.40 %"",
            ""rtable_Beer_Name"": ""Arrow Point Amber"",
            ""rtable_Brew_Factory_Name"": ""Bainbridge Island Brewing Company"",
            ""rtable_Style"": ""Amber Ale"",
            ""rtable_ABV"": ""5.40 %""
        }
    ]
}
``` 

Please note that the saliency scores and the counterfactual explanation values are just examples and not actual values."
22,"ltable_Beer_Name:Bourbon Barrel Aged Horus Imperial Red
ltable_Brew_Factory_Name:Elevator Brewery & Draught Haus
ltable_Style:American Amber / Red Ale
ltable_ABV:12.00 %","rtable_Beer_Name:Lompoc Bourbon Barrel Aged Old Tavern Rat
rtable_Brew_Factory_Name:Lompoc Brewing
rtable_Style:Barley Wine
rtable_ABV:9.70 %","Here is the response in json format:

```
{
    ""matching"": false,
    ""saliency_explanation"": {
        ""Bourbon"": 0.002,
        ""Barrel"": 0.003,
        ""Aged"": 0.004,
        ""Horus"": 0.001,
        ""Imperial"": 0.002,
        ""Red"": 0.001,
        ""Elevator"": 0.003,
        ""Brewery"": 0.004,
        ""&"": 0.001,
        ""Draught"": 0.002,
        ""Haus"": 0.001,
        ""American"": 0.001,
        ""Amber"": 0.001,
        ""/"": 0.001,
        ""Ale"": 0.001,
        ""12.00"": 0.003,
        ""%"": 0.002
    },
    ""counterfactual_explanation"": {
        ""Bourbon"": ""Lompoc"",
        ""Barrel"": ""Old"",
        ""Aged"": ""Tavern"",
        ""Horus"": ""Rat"",
        ""Imperial"": """",
        ""Red"": ""Barley"",
        ""Elevator"": """",
        ""Brewery"": """",
        ""&"": """",
        ""Draught"": """",
        ""Haus"": """",
        ""American"": """",
        ""Amber"": """",
        ""/"": """",
        ""Ale"": ""Wine"",
        ""12.00"": """",
        ""%"": """"
    }
}
```"
23,"ltable_Beer_Name:Lavery Imperial Red Ale
ltable_Brew_Factory_Name:Lavery Brewing Company
ltable_Style:American Amber / Red Ale
ltable_ABV:8.20 %","rtable_Beer_Name:Laurelwood Organic Deranger Imperial Red Ale
rtable_Brew_Factory_Name:Laurelwood Public House & Brewery
rtable_Style:American Strong Ale
rtable_ABV:8.60 %","Here's an example JSON response:

```json
{
  ""match"": false,
  ""saliency_explanation"": {
    ""ltable_Beer_Name"": 0.2,
    ""ltable_Brew_Factory_Name"": 0.3,
    ""ltable_Style"": 0.1,
    ""ltable_ABV"": 0.4
  },
  ""counterfactual_explanation"": [
    {
      ""ltable_Beer_Name"": ""Laurelwood Imperial Red Ale"",
      ""ltable_Brew_Factory_Name"": ""Lavery Brewing Company"",
      ""ltable_Style"": ""American Amber / Red Ale"",
      ""ltable_ABV"": ""8.20 %""
    },
    {
      ""ltable_Beer_Name"": ""Lavery Deranger Imperial Red Ale"",
      ""ltable_Brew_Factory_Name"": ""Laurelwood Public House & Brewery"",
      ""ltable_Style"": ""American Strong Ale"",
      ""ltable_ABV"": ""8.60 %""
    }
  ]
}
```

In this example, the AI model predicted that the two records do not match. The `saliency_explanation` dictionary shows the saliency score for each token in the input data. The `counterfactual_explanation` list contains two records, each with one or more key tokens changed such that the AI model's prediction flips."
24,"ltable_Beer_Name:Smuttynose Kindest Find Imperial Red Ale
ltable_Brew_Factory_Name:Smuttynose Brewing Company
ltable_Style:American Amber / Red Ale
ltable_ABV:8.50 %","rtable_Beer_Name:Rock Bottom Orland Park King of Hearts Imperial Red Ale
rtable_Brew_Factory_Name:Rock Bottom Orland Park
rtable_Style:American Strong Ale
rtable_ABV:7.60 %","Here is the response in JSON format:

```
{
  ""match"": false,
  ""saliency_explanation"": {
    ""Smuttynose"": 0.2,
    ""Kindest"": 0.1,
    ""Find"": 0.1,
    ""Imperial"": 0.3,
    ""Red"": 0.3,
    ""Ale"": 0.2,
    ""Brewing"": 0.1,
    ""Company"": 0.1,
    ""American"": 0.1,
    ""Amber"": 0.1,
    ""/"": 0.1,
    ""Rock"": 0.2,
    ""Bottom"": 0.2,
    ""Orland"": 0.2,
    ""Park"": 0.2,
    ""King"": 0.1,
    ""of"": 0.1,
    ""Hearts"": 0.1,
    ""Strong"": 0.1,
    ""7.60"": 0.2,
    ""8.50"": 0.2,
    ""%"": 0.1
  },
  ""counterfactual_explanation"": [
    {
      ""Smuttynose"": 0,
      ""Kindest"": 0,
      ""Find"": 0,
      ""Imperial"": 1,
      ""Red"": 1,
      ""Ale"": 1,
      ""Brewing"": 0,
      ""Company"": 0,
      ""American"": 0,
      ""Amber"": 0,
      ""/"": 0,
      ""Rock"": 1,
      ""Bottom"": 1,
      ""Orland"": 1,
      ""Park"": 1,
      ""King"": 1,
      ""of"": 1,
      ""Hearts"": 1,
      ""Strong"": 1,
      ""7.60"": 1,
      ""8.50"": 0,
      ""%"": 0
    },
    {
      ""Smuttynose"": 1,
      ""Kindest"": 1,
      ""Find"": 1,
      ""Imperial"": 0,
      ""Red"": 0,
      ""Ale"": 0,
      ""Brewing"": 1,
      ""Company"": 1,
      ""American"": 1,
      ""Amber"": 1,
      ""/"": 1,
      ""Rock"": 0,
      ""Bottom"": 0,
      ""Orland"": 0,
      ""Park"": 0,
      ""King"": 0,
      ""of"": 0,
      ""Hearts"": 0,
      ""Strong"": 0,
      ""7.60"": 0,
      ""8.50"": 1,
      ""%"": 1
    }
  ]
}
``` 

In the response, ""match"" is a boolean value indicating whether the two records match or not. ""saliency_explanation"" is a dictionary containing the saliency scores for each token in the input records. ""counterfactual_explanation"" is a list of two dictionaries, each containing the counterfactual explanation for the corresponding record. In the first counterfactual explanation, the tokens ""Smuttynose"", ""Kindest"", ""Find"", and ""8.50 %"" have been changed to ""Rock"", ""King"", ""of Hearts"", and ""7.60"", respectively. In the second counterfactual explanation, the tokens ""Imperial"", ""Red"", ""Ale"", ""Brewing"", and ""Company"" have been changed to ""Strong"", ""7.60"", ""%"", ""Orland"", and ""Park"", respectively."
25,"ltable_Beer_Name:Brewmaster 's Reserve Imperial Red Ale
ltable_Brew_Factory_Name:BJ 's Chicago Pizza & Brewery Inc. .
ltable_Style:American Amber / Red Ale
ltable_ABV:9.20 %","rtable_Beer_Name:Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged
rtable_Brew_Factory_Name:Ballast Point Brewing Company
rtable_Style:American Strong Ale
rtable_ABV:10 %","Here is the response in json format:

```
{
    ""match"": false,
    ""saliency_explanation"": {
        ""Brewmaster"": 0.0,
        ""'s"": 0.0,
        ""Reserve"": 0.0,
        ""Imperial"": 0.0,
        ""Red"": 0.0,
        ""Ale"": 0.0,
        ""BJ"": 0.0,
        ""Chicago"": 0.0,
        ""Pizza"": 0.0,
        ""&"": 0.0,
        ""Brewery"": 0.0,
        ""Inc."": 0.0,
        ""."": 0.0,
        ""American"": 0.0,
        ""Amber"": 0.0,
        ""/"": 0.0,
        ""9.20"": 0.0,
        ""%"": 0.0
    },
    ""counterfactual_explanation"": [
        {
            ""Brewmaster"": ""Ballast"",
            ""'s"": 0,
            ""Reserve"": 0,
            ""Imperial"": 0,
            ""Red"": 0,
            ""Ale"": 0,
            ""BJ"": 0,
            ""Chicago"": 0,
            ""Pizza"": 0,
            ""&"": 0,
            ""Brewery"": 0,
            ""Inc."": 0,
            ""."": 0,
            ""American"": 0,
            ""Amber"": 0,
            ""/"": 0,
            ""9.20"": 0,
            ""%"": 0
        },
        {
            ""Brewmaster"": 0,
            ""'s"": 0,
            ""Reserve"": 0,
            ""Imperial"": 0,
            ""Red"": 0,
            ""Ale"": ""Tongue"",
            ""BJ"": 0,
            ""Chicago"": 0,
            ""Pizza"": 0,
            ""&"": 0,
            ""Brewery"": 0,
            ""Inc."": 0,
            ""."": 0,
            ""American"": 0,
            ""Amber"": 0,
            ""/"": 0,
            ""10"": 0,
            ""%"": 0
        }
    ]
}
```"
